Número;Mailing;Operador;CNPJ;RAZAO_SOCIAL;"Texto de Integração";Finalizado;Status;Classificação;Subclassificação;"Data que ligou"
21993829208;01-Recadastro_02-03;;13406016000140;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
65999126647;01-Recadastro_02-03;;14428439000124;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
32984253193;01-Recadastro_02-03;;21099487000181;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
92992462072;01-Recadastro_02-03;;13953320000108;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
82999375588;01-Recadastro_02-03;;13874606000106;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
86995157403;01-Recadastro_02-03;;13481824000172;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
79998110939;01-Recadastro_02-03;;13461347000183;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
84988712431;01-Recadastro_02-03;;14728377000176;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
94999744513;01-Recadastro_02-03;;13919115000126;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
54999382753;01-Recadastro_02-03;;14396569000122;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
44999625638;01-Recadastro_02-03;;13538180000101;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
48988150208;01-Recadastro_02-03;;13741666000142;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
16992120835;01-Recadastro_02-03;;14169069000158;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
85988587419;01-Recadastro_02-03;;13769232000150;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
14991064008;01-Recadastro_02-03;;13145708000182;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
87988349767;01-Recadastro_02-03;;14253466000103;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
83986162322;01-Recadastro_02-03;;14645156000134;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
51981370029;01-Recadastro_02-03;;14778411000117;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11985023763;01-Recadastro_02-03;;14029251000103;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
24974037230;01-Recadastro_02-03;;13505521000142;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
94992553534;01-Recadastro_02-03;;63935680000155;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
12997627110;01-Recadastro_02-03;;13419781000103;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
85996323225;01-Recadastro_02-03;;13786204000141;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
77998385720;01-Recadastro_02-03;;13135160000190;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
16999755571;01-Recadastro_02-03;;14285292000160;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
66999973290;01-Recadastro_02-03;;13512968000149;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
99988113007;01-Recadastro_02-03;;13537783000199;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
91991110098;01-Recadastro_02-03;;14079550000152;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
55991934342;01-Recadastro_02-03;;14467798000190;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
88999551747;01-Recadastro_02-03;;13767337000170;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
82993360545;01-Recadastro_02-03;;13864432000192;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
15981497133;01-Recadastro_02-03;;13135914000101;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
75991576729;01-Recadastro_02-03;;13279490000159;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
18997960482;01-Recadastro_02-03;;63987480000146;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
48988225420;01-Recadastro_02-03;;63990959000131;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
31995642461;01-Recadastro_02-03;;13609721000145;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
27996976879;01-Recadastro_02-03;;14071517000186;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
64992002929;01-Recadastro_02-03;;13787011000105;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
51999816822;01-Recadastro_02-03;;13809310000101;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
16992826914;01-Recadastro_02-03;;13455824000106;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
16992344407;01-Recadastro_02-03;;14205364000112;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
82981572808;01-Recadastro_02-03;;13183104000120;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
28999394828;01-Recadastro_02-03;;14353879000160;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
62991180316;01-Recadastro_02-03;;14556372000103;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
21999620481;01-Recadastro_02-03;;32251271000106;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
67984512260;01-Recadastro_02-03;;20299998000184;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
34999761236;01-Recadastro_02-03;;22458079000131;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
16988562259;01-Recadastro_02-03;;09155234000182;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
73999931982;01-Recadastro_02-03;;22197830000193;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
62991293811;01-Recadastro_02-03;;13104388000112;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
91988774696;01-Recadastro_02-03;;63900800000189;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
67998637543;01-Recadastro_02-03;;29559389000191;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
53981186765;01-Recadastro_02-03;;04980956000158;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
32988995005;01-Recadastro_02-03;;61657878000199;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
33999203196;01-Recadastro_02-03;;02285198000122;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
41999430862;01-Recadastro_02-03;;27008286000108;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
98999645355;01-Recadastro_02-03;;04573947000142;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
21964271629;01-Recadastro_02-03;;61507076000100;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
16997226039;01-Recadastro_02-03;;61570101000192;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
41995047487;01-Recadastro_02-03;;30362079000161;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
31997864892;01-Recadastro_02-03;;63906659000121;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
67998202881;01-Recadastro_02-03;;61641306000111;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11991717790;01-Recadastro_02-03;;04355888000136;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
15997157011;01-Recadastro_02-03;;30802248000137;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
73988468147;01-Recadastro_02-03;;38654575000109;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
98987834659;01-Recadastro_02-03;;52213805000117;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
84981661482;01-Recadastro_02-03;;61618988000141;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11972967320;01-Recadastro_02-03;;57515212000129;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
82999585374;01-Recadastro_02-03;;60645055000180;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
16997839423;01-Recadastro_02-03;;22846495000107;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
85991778555;01-Recadastro_02-03;;12526578000165;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
16992643150;01-Recadastro_02-03;;37105262000120;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
15997552548;01-Recadastro_02-03;;17389398000283;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
14932832133;01-Recadastro_02-03;;35729435000156;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
75992302615;01-Recadastro_02-03;;39315370000153;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
82988429242;01-Recadastro_02-03;;29347706000106;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
17997149296;01-Recadastro_02-03;;59664723000138;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
54984357224;01-Recadastro_02-03;;19020454000152;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
69992429111;01-Recadastro_02-03;;10477147000120;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
19995988072;01-Recadastro_02-03;;21822987000108;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
47984675700;01-Recadastro_02-03;;59478711000119;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
64981023775;01-Recadastro_02-03;;10982813000188;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
47997439564;01-Recadastro_02-03;;60122682000137;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
81988506603;01-Recadastro_02-03;;59390581000168;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
55996777268;01-Recadastro_02-03;;63901666000130;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
48999853874;01-Recadastro_02-03;;63976236000188;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
41992095705;01-Recadastro_02-03;;12977198000147;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
63981594782;01-Recadastro_02-03;;12403628000117;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
41995841796;01-Recadastro_02-03;;46985937000164;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
51998397702;01-Recadastro_02-03;;37955046000255;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
71991612297;01-Recadastro_02-03;;57835129000137;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
69992170215;01-Recadastro_02-03;;48561361000133;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
98996217176;01-Recadastro_02-03;;54914055000136;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
18997628793;01-Recadastro_02-03;;14089959000150;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
92991828851;01-Recadastro_02-03;;49457314000107;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
49991324586;01-Recadastro_02-03;;21797264000198;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
88999385352;01-Recadastro_02-03;;14837233000158;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11977014406;01-Recadastro_02-03;;57589244000179;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11999866363;01-Recadastro_02-03;;08500752000123;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
19974045103;01-Recadastro_02-03;;30721943000174;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
21964133505;01-Recadastro_02-03;;63876954000182;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
63984046809;01-Recadastro_02-03;;63973876000134;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
16992239916;01-Recadastro_02-03;;61443476000191;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
75983356593;01-Recadastro_02-03;;43169522000124;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
61998179996;01-Recadastro_02-03;;01944770000155;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
77999855795;01-Recadastro_02-03;;22933582000100;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
92999697338;01-Recadastro_02-03;;45890489000152;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11992505541;01-Recadastro_02-03;;32137489000134;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
68999783913;01-Recadastro_02-03;;22176024000139;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
55991816347;01-Recadastro_02-03;;63836818000169;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
34991599349;01-Recadastro_02-03;;63897658000168;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
69999951000;01-Recadastro_02-03;;03353527000198;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
75999328150;01-Recadastro_02-03;;60731571000128;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
21964445682;01-Recadastro_02-03;;21014806000109;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11987311159;01-Recadastro_02-03;;30149183000172;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
71993876202;01-Recadastro_02-03;;62685234000177;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
99991062880;01-Recadastro_02-03;;22609884000119;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
18997512284;01-Recadastro_02-03;;55149977000167;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
12991355479;01-Recadastro_02-03;;22739291000177;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
44999439961;01-Recadastro_02-03;;04961784000175;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
93991322057;01-Recadastro_02-03;;24923147000200;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
85989200478;01-Recadastro_02-03;;27783866000172;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
17988251015;01-Recadastro_02-03;;50620719000101;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
54996405066;01-Recadastro_02-03;;23430756000176;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
88999414140;01-Recadastro_02-03;;13353336000180;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
67993087720;01-Recadastro_02-03;;57728747000188;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
34997160962;01-Recadastro_02-03;;59532667000188;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
54999827267;01-Recadastro_02-03;;09913028000194;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11999296006;01-Recadastro_02-03;;42348461000108;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
49998166358;01-Recadastro_02-03;;13951301000142;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
77999949623;01-Recadastro_02-03;;10693462000195;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11952955597;01-Recadastro_02-03;;20370459000275;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
91993560025;01-Recadastro_02-03;;19950132000536;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
19999244685;01-Recadastro_02-03;;63559077000116;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
77991693123;01-Recadastro_02-03;;61463829000115;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
85992125531;01-Recadastro_02-03;;63462944000109;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
71991512270;01-Recadastro_02-03;;08010171000103;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
32999525089;01-Recadastro_02-03;;63976524000132;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11999407597;01-Recadastro_02-03;;97201362002630;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
21999859852;01-Recadastro_02-03;;10966444000130;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
82982059456;01-Recadastro_02-03;;31379097000119;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
41984450437;01-Recadastro_02-03;;30301372000119;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
63992265162;01-Recadastro_02-03;;23708336000109;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
51998428641;01-Recadastro_02-03;;61973411000158;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
81986130179;01-Recadastro_02-03;;10974242000130;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11941566465;01-Recadastro_02-03;;46973748000171;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
62991731882;01-Recadastro_02-03;;63930864000122;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
41998088116;01-Recadastro_02-03;;63936582000132;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
51995901645;01-Recadastro_02-03;;63963958000106;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
64981168049;01-Recadastro_02-03;;13697953000100;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
85981222563;01-Recadastro_02-03;;51718910000145;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
86999564349;01-Recadastro_02-03;;54502974000100;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
34993108620;01-Recadastro_02-03;;22609718000112;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
64992117366;01-Recadastro_02-03;;22578782000183;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
69981265880;01-Recadastro_02-03;;29679597000124;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11958805772;01-Recadastro_02-03;;62376498000149;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
65981467841;01-Recadastro_02-03;;61181173000148;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
71981279445;01-Recadastro_02-03;;34575065000187;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
69993829315;01-Recadastro_02-03;;43162625000162;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
45998450159;01-Recadastro_02-03;;29821868000134;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
77999180323;01-Recadastro_02-03;;14544741000148;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
93991412072;01-Recadastro_02-03;;46113424000163;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11996733446;01-Recadastro_02-03;;12299994000178;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
31988427197;01-Recadastro_02-03;;63874484000118;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
67998654142;01-Recadastro_02-03;;63935658000105;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
81997158717;01-Recadastro_02-03;;19520042000181;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
47997052429;01-Recadastro_02-03;;63573432000101;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11974601565;01-Recadastro_02-03;;51426466000194;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
71988073815;01-Recadastro_02-03;;10554622000115;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
28999999070;01-Recadastro_02-03;;57932728000179;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
66996099779;01-Recadastro_02-03;;11868046000143;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
54999259559;01-Recadastro_02-03;;23878636000136;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
86994325963;01-Recadastro_02-03;;12166701000184;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
46988026360;01-Recadastro_02-03;;62982560000146;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
88999262050;01-Recadastro_02-03;;14603093000153;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
19998673313;01-Recadastro_02-03;;63899386000135;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
21965675091;01-Recadastro_02-03;;63973891000182;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
16939535021;01-Recadastro_02-03;;47696347000184;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
62984144008;01-Recadastro_02-03;;28382222000135;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
74991191979;01-Recadastro_02-03;;30029585000133;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
19981187218;01-Recadastro_02-03;;62796175000104;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
34999927596;01-Recadastro_02-03;;31543581000131;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
47999174043;01-Recadastro_02-03;;21207453000163;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
82991705767;01-Recadastro_02-03;;32007944000187;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
94991173559;01-Recadastro_02-03;;13324823000114;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
81986172094;01-Recadastro_02-03;;50763875000113;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
44991242329;01-Recadastro_02-03;;30518707000155;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
77998392390;01-Recadastro_02-03;;61016453000109;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
63992144749;01-Recadastro_02-03;;04867927000184;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11975296597;01-Recadastro_02-03;;08570762000135;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
77991359267;01-Recadastro_02-03;;29755648000150;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
12991745996;01-Recadastro_02-03;;63972523000110;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
62984041073;01-Recadastro_02-03;;20270141000131;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
85996175479;01-Recadastro_02-03;;53391854000102;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
51999090000;01-Recadastro_02-03;;05245826000134;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
11972573570;01-Recadastro_02-03;;46481860000195;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
51980147724;01-Recadastro_02-03;;30744305000179;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
61986280156;01-Recadastro_02-03;;27748485000152;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
14996737224;01-Recadastro_02-03;;15338232000202;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
71988481043;01-Recadastro_02-03;;32313799000162;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
64999118054;01-Recadastro_02-03;;24010214000107;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
92992755554;01-Recadastro_02-03;;53382177000166;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
55999623213;01-Recadastro_02-03;;72401086000175;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
71991650282;01-Recadastro_02-03;;08370076000110;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
91980428291;01-Recadastro_02-03;;59078415000120;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
46991086636;01-Recadastro_02-03;;30289825000139;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
98981441550;01-Recadastro_02-03;;58731623000114;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
63992812459;01-Recadastro_02-03;;62628382000150;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
62992133039;01-Recadastro_02-03;;44890463000141;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
31971312670;01-Recadastro_02-03;;62282124000164;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
67992782779;01-Recadastro_02-03;;63606483000192;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
99991024744;01-Recadastro_02-03;;37028330000103;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
31997116651;01-Recadastro_02-03;;37552446000139;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
49999550374;01-Recadastro_02-03;;17203752000152;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
81994914726;01-Recadastro_02-03;;40084090000160;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
13996340501;01-Recadastro_02-03;;28748095000145;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
99981440464;01-Recadastro_02-03;;63712983000109;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
67984491667;01-Recadastro_02-03;;51506607000189;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
47997516382;01-Recadastro_02-03;;00816905000487;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
19993575740;01-Recadastro_02-03;;36690169000168;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
63991032860;01-Recadastro_02-03;;39490427000150;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
35997031522;01-Recadastro_02-03;;39889457000134;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
73991145248;01-Recadastro_02-03;;63565182000168;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
62981676692;01-Recadastro_02-03;;63567881000147;RECADASTRO;;Não;"Em Fila";-;-;"02/03/2026 15:33:25"
